VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5938,30,15,0,98223.0,2024,39,100,0,1,0.0,0.0,39.0,273825268,255,31,53061053508.0
4208,16,377,0,98107.0,2021,39,97,0,1,0.0,0.0,36.0,135053978,364,57,53033003202.0
986,26,422,0,98406.0,2020,8,21,0,0,259.0,0.0,28.0,228606983,404,19,53053060908.0
4255,31,407,0,99037.0,2020,39,97,0,0,322.0,0.0,4.0,271615655,17,2,53063013003.0
8306,16,377,0,98119.0,2023,20,53,0,1,0.0,0.0,36.0,267748638,356,57,53033006800.0
1060,30,230,0,98037.0,2017,8,159,1,0,53.0,0.0,21.0,108391741,304,72,53061050200.0
6038,30,395,0,98296.0,2023,39,100,0,1,0.0,0.0,44.0,230766126,258,72,53061052121.0
6022,30,134,0,98204.0,2023,39,100,0,1,0.0,0.0,21.0,245845183,302,72,53061041901.0
6013,31,406,0,99223.0,2022,39,100,0,1,0.0,0.0,6.0,203669749,32,61,53063004800.0
4124,16,351,0,98058.0,2023,39,97,0,1,0.0,0.0,11.0,233520864,248,73,53033025803.0
5384,18,74,0,98922.0,2023,35,124,0,1,0.0,0.0,13.0,234891135,192,72,53037975104.0
6049,30,477,0,98072.0,2022,39,100,0,1,0.0,0.0,1.0,208857897,259,72,53061051926.0
410,26,422,0,98444.0,2024,13,51,1,0,37.0,0.0,29.0,272271877,378,16,53053071704.0
13446,14,168,0,98253.0,2025,44,165,1,0,35.0,0.0,10.0,276278138,420,72,53029971302.0
3103,16,32,0,98010.0,2023,13,101,0,1,0.0,0.0,5.0,261544475,233,73,53033031603.0
8899,5,356,0,98642.0,2023,20,143,1,0,32.0,0.0,18.0,240386163,467,36,53011040303.0
3084,16,477,0,98072.0,2024,13,101,0,1,0.0,0.0,45.0,274002263,259,73,53033032326.0
12507,12,264,0,98837.0,2021,44,166,1,2,18.0,0.0,13.0,269902461,119,71,53025010700.0
4146,30,35,0,98021.0,2018,39,97,0,0,215.0,0.0,1.0,293819781,268,72,53061051918.0
7107,16,377,0,98102.0,2025,41,129,1,0,42.0,0.0,43.0,273936953,331,57,53033006100.0
4706,28,380,0,98284.0,2022,39,98,0,1,0.0,0.0,39.0,218071157,293,72,53057951000.0
4832,16,477,0,98072.0,2014,39,98,0,0,208.0,69900.0,45.0,241959784,259,73,53033032311.0
6918,20,474,0,98596.0,2024,41,129,1,0,42.0,0.0,20.0,263054417,503,73,53041971501.0
3944,14,51,0,98282.0,2025,5,163,1,0,40.0,0.0,10.0,274927502,366,31,53029971600.0
5718,16,194,0,98031.0,2025,35,123,0,1,0.0,0.0,33.0,272687054,265,73,53033029305.0
4111,13,125,0,98541.0,2019,39,97,0,0,220.0,0.0,24.0,226044969,527,40,53027000502.0
6940,30,35,0,98012.0,2023,38,141,0,1,0.0,0.0,1.0,228223516,281,72,53061051933.0
2281,16,351,0,98058.0,2024,43,83,0,1,0.0,0.0,11.0,265904173,248,73,53033031906.0
3120,26,422,0,98409.0,2024,13,101,0,1,0.0,0.0,29.0,267215833,389,19,53053062600.0
6030,30,395,0,98290.0,2023,39,100,0,1,0.0,0.0,39.0,260930827,250,72,53061052105.0
5392,26,341,0,98374.0,2022,35,124,0,1,0.0,0.0,25.0,213701890,303,73,53053073122.0
6007,16,27,0,98007.0,2024,39,100,0,1,0.0,0.0,48.0,269918344,253,73,53033023603.0
1302,8,114,0,98802.0,2016,8,159,1,0,53.0,0.0,12.0,473993677,164,67,53017950400.0
5961,16,351,0,98058.0,2023,39,100,0,1,0.0,0.0,11.0,230007263,248,73,53033031911.0
4660,2,193,0,99338.0,2020,39,98,0,0,337.0,0.0,16.0,245816560,122,34,53005010814.0
7695,30,119,0,98026.0,2019,17,84,0,0,124.0,0.0,21.0,167322298,325,72,53061042003.0
7647,30,395,0,98296.0,2022,17,138,1,0,31.0,0.0,44.0,193991906,258,72,53061052008.0
6081,10,319,0,99301.0,2022,39,100,0,1,0.0,0.0,9.0,251077662,112,39,53021020605.0
7314,36,28,0,98226.0,2021,17,91,0,1,0.0,0.0,40.0,148444460,398,74,53073000807.0
971,35,458,0,99362.0,2020,8,21,0,0,259.0,0.0,16.0,241496286,88,64,53071920902.0
325,35,458,0,99362.0,2015,13,25,1,2,19.0,0.0,16.0,140205362,88,64,53071920901.0
4038,16,194,0,98042.0,2022,5,163,1,0,30.0,0.0,47.0,240211282,249,73,53033031601.0
855,30,157,0,98251.0,2017,8,21,0,0,238.0,0.0,39.0,252316543,215,31,53061053803.0
12678,30,269,0,98275.0,2021,44,165,1,2,18.0,0.0,21.0,134897962,308,72,53061042001.0
4133,26,19,0,98092.0,2023,39,97,0,1,0.0,0.0,31.0,256224776,267,73,53053070315.0
4182,30,35,0,98012.0,2019,39,97,0,0,220.0,0.0,21.0,476323893,281,72,53061051927.0
6664,16,35,0,98072.0,2017,41,114,1,2,25.0,0.0,1.0,259852827,259,73,53033021802.0
4765,26,207,0,98391.0,2014,39,98,0,0,208.0,69900.0,31.0,237667251,263,73,53053070314.0
4706,2,355,0,99354.0,2022,39,98,0,1,0.0,0.0,8.0,219248144,117,12,53005010201.0
1334,10,319,0,99301.0,2016,8,159,1,0,53.0,0.0,16.0,175595997,112,39,53021020102.0
48,26,44,0,98321.0,2022,19,161,1,2,22.0,0.0,31.0,254920648,236,73,53053070206.0
12578,16,377,0,98146.0,2020,44,166,1,2,18.0,0.0,34.0,125856363,352,57,53033026700.0
6038,16,238,0,98038.0,2023,39,100,0,1,0.0,0.0,5.0,225911318,241,73,53033031604.0
6026,16,377,0,98121.0,2023,39,100,0,1,0.0,0.0,36.0,238778620,343,57,53033007201.0
5132,13,125,0,98541.0,2018,39,99,0,0,238.0,0.0,24.0,207523641,527,40,53027000501.0
4217,2,355,0,99352.0,2022,39,97,0,1,0.0,0.0,8.0,193909670,118,12,53005010300.0
5274,2,355,0,99352.0,2021,39,100,0,1,0.0,0.0,8.0,181491572,118,12,53005010811.0
5658,28,266,0,98273.0,2023,35,123,0,1,0.0,0.0,40.0,252414473,340,72,53057952304.0
4133,16,377,0,98117.0,2023,39,97,0,1,0.0,0.0,36.0,252714822,363,57,53033001600.0
4010,26,413,0,98388.0,2021,5,163,1,0,30.0,0.0,28.0,166523535,427,51,53053072109.0
684,12,131,0,98823.0,2023,13,58,0,1,0.0,0.0,13.0,261612004,131,71,53025010402.0
5020,30,261,0,98272.0,2018,39,99,0,0,238.0,0.0,39.0,267658464,228,72,53061052113.0
4158,16,377,0,98122.0,2021,39,97,0,1,0.0,0.0,37.0,171150899,320,57,53033007700.0
1799,33,439,0,98512.0,2013,31,92,0,0,75.0,0.0,22.0,188128825,499,72,53067010920.0
2642,16,351,0,98058.0,2014,13,63,1,2,19.0,0.0,11.0,203458650,248,73,53033031906.0
8417,26,117,0,98328.0,2022,20,103,0,1,0.0,0.0,2.0,241615118,300,17,53053073117.0
2322,30,230,0,98087.0,2021,9,110,1,0,32.0,0.0,21.0,270771483,305,72,53061041901.0
4246,16,477,0,98072.0,2019,39,97,0,0,220.0,0.0,45.0,346376558,259,73,53033032311.0
826,16,350,0,98072.0,2017,8,21,0,0,238.0,0.0,45.0,120857054,259,73,53033032327.0
8680,14,92,0,98239.0,2023,20,103,1,0,33.0,0.0,10.0,239982592,458,72,53029971100.0
6270,16,194,0,98032.0,2018,16,29,1,0,47.0,0.0,33.0,337248971,291,73,53033029101.0
6062,16,27,0,98008.0,2023,39,100,0,1,0.0,0.0,48.0,251567487,252,73,53033023202.0
5954,16,198,0,98033.0,2024,39,100,0,1,0.0,0.0,45.0,261664791,280,73,53033022401.0
6605,16,350,0,98052.0,2024,41,114,1,0,39.0,0.0,45.0,273372228,257,73,53033032321.0
2492,4,327,0,98363.0,2021,9,110,1,0,32.0,0.0,24.0,151660617,530,35,53009001500.0
1295,16,35,0,98011.0,2017,8,159,1,0,53.0,0.0,1.0,182524205,278,73,53033021905.0
889,16,377,0,98109.0,2023,8,21,0,1,0.0,0.0,43.0,252751817,345,57,53033007303.0
4572,26,44,0,98321.0,2019,39,98,0,0,270.0,0.0,31.0,172769187,236,73,53053070206.0
9059,30,257,0,98012.0,2020,18,76,0,0,234.0,0.0,44.0,128844838,281,72,53061052005.0
2743,30,395,0,98296.0,2014,13,63,1,2,19.0,0.0,1.0,205301197,258,72,53061052107.0
4280,30,35,0,98021.0,2023,39,97,0,1,0.0,0.0,1.0,251361239,268,72,53061051926.0
877,16,19,0,98001.0,2023,8,21,0,1,0.0,0.0,47.0,268733013,287,73,53033029806.0
5270,2,193,0,99336.0,2021,39,100,0,1,0.0,0.0,8.0,150209489,114,34,53005010816.0
4110,33,298,0,98503.0,2018,39,97,0,0,215.0,0.0,22.0,344268424,481,72,53067011628.0
4679,16,373,0,98075.0,2023,39,98,0,1,0.0,0.0,41.0,263922522,240,73,53033032216.0
1831,16,477,0,98072.0,2013,31,92,0,0,75.0,0.0,45.0,248117271,259,73,53033032311.0
6030,31,406,0,99223.0,2023,39,100,0,1,0.0,0.0,6.0,241307650,32,61,53063004900.0
2377,13,423,0,98587.0,2018,9,110,1,0,33.0,0.0,24.0,210008851,558,40,53027940000.0
2074,26,153,0,98329.0,2021,31,92,0,1,0.0,0.0,26.0,157737324,450,19,53053072503.0
6034,16,377,0,98144.0,2023,39,100,0,1,0.0,0.0,37.0,240087046,319,57,53033008900.0
505,36,28,0,98225.0,2023,13,58,0,1,0.0,0.0,42.0,229414048,387,74,53073000502.0
8860,16,477,0,98072.0,2024,20,148,1,0,34.0,0.0,45.0,261619368,259,73,53033032311.0
91,16,373,0,98075.0,2024,19,161,1,2,21.0,0.0,41.0,253794117,240,73,53033032211.0
1480,16,109,0,98198.0,2014,7,43,1,0,37.0,0.0,33.0,162667662,329,73,53033028901.0
12951,16,351,0,98058.0,2023,44,164,0,1,0.0,0.0,11.0,272499041,248,73,53033031910.0
7305,30,35,0,98021.0,2021,17,91,0,1,0.0,0.0,1.0,151065330,268,72,53061051938.0
4250,16,350,0,98053.0,2023,39,97,0,1,0.0,0.0,45.0,229690884,238,73,53033032332.0
12330,30,35,0,98012.0,2024,32,117,0,1,0.0,0.0,1.0,251076654,281,72,53061051921.0
1498,26,422,0,98409.0,2024,8,140,0,1,0.0,0.0,29.0,269702065,389,19,53053062600.0
1799,36,28,0,98226.0,2013,31,92,0,0,75.0,0.0,40.0,215649059,398,74,53073000804.0
4187,30,35,0,98021.0,2024,39,97,0,1,0.0,0.0,1.0,263157604,268,72,53061051916.0
7878,16,477,0,98072.0,2024,17,87,0,1,0.0,0.0,45.0,264811543,259,73,53033032311.0
2199,33,298,0,98501.0,2024,43,83,0,1,0.0,0.0,22.0,270736707,492,72,53067011200.0
6007,30,230,0,98087.0,2024,39,100,0,1,0.0,0.0,21.0,261222804,305,72,53061041703.0
861,16,187,0,98027.0,2017,8,21,0,0,238.0,0.0,5.0,179315762,239,73,53033032102.0
6031,16,48,0,98146.0,2024,39,100,0,1,0.0,0.0,34.0,266538569,352,57,53033026802.0
4264,33,298,0,98502.0,2021,39,97,0,1,0.0,0.0,22.0,178926912,501,72,53067012001.0
3911,26,112,0,98327.0,2023,14,70,0,1,0.0,0.0,28.0,252906237,439,73,53053072802.0
2962,30,35,0,98012.0,2024,13,101,0,1,0.0,0.0,44.0,276345674,281,72,53061052006.0
1837,33,298,0,98501.0,2015,31,92,0,0,84.0,0.0,22.0,174368358,492,72,53067011200.0
6005,31,78,0,99005.0,2022,39,100,0,1,0.0,0.0,7.0,219406393,29,24,53063010305.0
1582,16,194,0,98031.0,2024,15,73,0,1,0.0,0.0,47.0,267291223,265,73,53033029602.0
2144,36,28,0,98229.0,2024,43,83,0,1,0.0,0.0,40.0,267584299,384,74,53073000805.0
1930,16,377,0,98109.0,2019,31,92,0,0,150.0,0.0,36.0,168502190,345,57,53033007002.0
5954,16,350,0,98052.0,2024,39,100,0,1,0.0,0.0,45.0,265026863,257,73,53033032322.0
2173,16,283,0,98166.0,2023,43,83,0,1,0.0,0.0,33.0,230208737,341,73,53033028600.0
4531,5,450,0,98683.0,2020,39,98,0,0,330.0,0.0,17.0,273758446,396,36,53011041310.0
4839,30,230,0,98087.0,2015,39,98,0,0,208.0,0.0,21.0,114559343,305,72,53061051804.0
5725,30,134,0,98201.0,2023,35,123,0,1,0.0,0.0,38.0,260029304,279,72,53061040100.0
5738,16,351,0,98058.0,2024,35,123,0,1,0.0,0.0,47.0,269997332,248,73,53033031906.0
1388,33,298,0,98503.0,2014,8,159,1,0,38.0,0.0,2.0,475731231,481,72,53067011628.0
5131,26,404,0,98387.0,2017,39,99,0,0,200.0,0.0,29.0,335819291,373,19,53053071417.0
4169,26,44,0,98321.0,2023,39,97,0,1,0.0,0.0,31.0,252372942,236,73,53053070206.0
6810,16,477,0,98072.0,2025,23,104,1,0,37.0,0.0,45.0,276857920,259,73,53033032311.0
6167,4,145,0,98331.0,2021,29,109,1,2,24.0,0.0,24.0,274099479,561,35,53009000300.0
2338,16,377,0,98055.0,2020,9,110,1,0,32.0,0.0,11.0,136825965,273,57,53033026003.0
5938,27,148,0,98250.0,2024,39,100,0,1,0.0,0.0,40.0,264337139,510,26,53055960400.0
5267,5,356,0,98642.0,2020,39,100,0,0,291.0,0.0,17.0,116623363,467,36,53011040412.0
1266,16,48,0,98148.0,2013,8,159,1,0,38.0,0.0,33.0,207882251,334,73,53033028500.0
5270,14,147,0,98249.0,2021,39,100,0,1,0.0,0.0,10.0,132362576,406,72,53029971800.0
4175,16,373,0,98074.0,2020,39,97,0,0,266.0,0.0,45.0,112678142,235,73,53033032215.0
6059,2,193,0,99338.0,2024,39,100,0,1,0.0,0.0,16.0,271764419,122,34,53005010814.0
7637,16,27,0,98004.0,2024,17,85,0,1,0.0,0.0,48.0,264969022,270,73,53033023805.0
1318,30,134,0,98208.0,2016,8,159,1,0,53.0,0.0,44.0,331069469,269,72,53061041704.0
4225,16,377,0,98125.0,2022,39,97,0,1,0.0,0.0,46.0,202095190,315,57,53033000201.0
5270,30,395,0,98290.0,2021,39,100,0,1,0.0,0.0,39.0,180499602,250,72,53061052301.0
10772,30,134,0,98203.0,2015,5,77,0,0,81.0,0.0,38.0,267343695,286,72,53061041303.0
44,38,161,0,98930.0,2021,19,161,1,2,21.0,0.0,15.0,209636864,144,27,53077001902.0
4266,16,27,0,98007.0,2023,39,97,0,1,0.0,0.0,48.0,251365348,253,73,53033022804.0
3901,30,395,0,98296.0,2022,24,16,1,2,21.0,0.0,1.0,185500864,258,72,53061052112.0
6018,26,153,0,98332.0,2023,39,100,0,1,0.0,0.0,26.0,221370180,424,19,53053072508.0
1922,30,35,0,98012.0,2020,31,92,0,0,149.0,0.0,1.0,142052186,281,72,53061051935.0
4200,30,15,0,98223.0,2021,39,97,0,1,0.0,0.0,10.0,180380448,255,31,53061053506.0
4226,2,193,0,99338.0,2023,39,97,0,1,0.0,0.0,16.0,228907367,122,34,53005010814.0
2227,16,351,0,98059.0,2023,43,83,0,1,0.0,0.0,5.0,276558544,260,73,53033031904.0
8241,16,350,0,98053.0,2023,20,53,0,1,0.0,0.0,5.0,255258447,238,73,53033032315.0
4112,28,266,0,98274.0,2020,39,97,0,0,266.0,0.0,10.0,114806716,330,72,53057951200.0
5270,30,230,0,98037.0,2021,39,100,0,1,0.0,0.0,32.0,193567720,304,72,53061051802.0
5808,30,206,0,98258.0,2024,39,99,0,1,0.0,0.0,39.0,261896946,245,72,53061053505.0
5827,30,395,0,98296.0,2023,39,99,0,1,0.0,0.0,44.0,259116798,258,72,53061041610.0
4262,26,258,0,98354.0,2019,39,97,0,0,220.0,0.0,30.0,196388118,327,10,53053070703.0
5997,22,7,0,98524.0,2022,39,100,0,1,0.0,0.0,35.0,271114840,484,22,53045960403.0
3345,30,395,0,98290.0,2024,8,19,0,1,0.0,0.0,39.0,276561820,250,72,53061052203.0
4224,36,28,0,98229.0,2021,39,97,0,1,0.0,0.0,40.0,151316938,384,74,53073000803.0
1063,30,35,0,98021.0,2017,8,159,1,0,53.0,0.0,1.0,197737312,268,72,53061051932.0
1829,27,148,0,98250.0,2015,31,92,0,0,84.0,0.0,40.0,166833943,510,26,53055960301.0
5264,26,117,0,98328.0,2021,39,100,0,1,0.0,0.0,2.0,270741586,300,14,53053073200.0
1135,30,15,0,98223.0,2017,8,159,1,0,53.0,0.0,10.0,275050177,255,31,53061053400.0
1808,36,28,0,98225.0,2014,31,92,0,0,84.0,0.0,40.0,339884408,387,74,53073001202.0
5270,16,194,0,98042.0,2021,39,100,0,1,0.0,0.0,47.0,230759126,249,73,53033031800.0
7372,16,284,0,98045.0,2022,17,91,0,1,0.0,0.0,5.0,211366025,217,73,53033032705.0
2098,30,134,0,98201.0,2023,31,92,0,1,0.0,0.0,38.0,241408912,279,72,53061040500.0
11476,16,27,0,98004.0,2019,28,31,1,2,12.0,36900.0,41.0,142500249,270,73,53033023801.0
4940,16,27,0,98004.0,2016,39,99,0,0,200.0,0.0,41.0,215338672,270,73,53033023807.0
6678,30,35,0,98021.0,2019,41,114,1,2,25.0,0.0,1.0,133765992,268,72,53061051916.0
1505,33,298,0,98501.0,2024,8,140,0,1,0.0,0.0,22.0,268915783,492,72,53067011200.0
3364,30,261,0,98272.0,2024,8,19,0,1,0.0,0.0,39.0,273808531,228,31,53061052207.0
1964,26,422,0,98408.0,2016,31,92,0,0,84.0,0.0,29.0,215942499,382,19,53053063501.0
6632,12,264,0,98837.0,2021,41,114,1,2,25.0,0.0,13.0,166418507,119,71,53025011001.0
5245,30,35,0,98021.0,2021,39,100,0,1,0.0,0.0,1.0,180091740,268,72,53061051916.0
4711,37,340,0,99163.0,2023,39,98,0,1,0.0,0.0,9.0,239777989,16,0,53075000601.0
5941,30,230,0,98036.0,2023,39,100,0,1,0.0,0.0,1.0,234938406,309,72,53061051932.0
994,16,48,0,98168.0,2023,8,20,0,1,0.0,0.0,34.0,259730908,338,57,53033027000.0
4259,26,118,0,98372.0,2024,39,97,0,1,0.0,0.0,31.0,273845036,306,73,53053073502.0
7627,16,19,0,98001.0,2023,17,85,0,1,0.0,0.0,30.0,255157605,287,73,53033030406.0
4139,16,194,0,98031.0,2020,39,97,0,0,266.0,0.0,47.0,9442765,265,73,53033029602.0
1805,26,422,0,98406.0,2015,31,92,0,0,84.0,0.0,27.0,104948574,404,19,53053060800.0
2371,16,140,0,98003.0,2023,9,110,1,0,32.0,0.0,30.0,261222699,337,73,53033030005.0
5270,16,351,0,98058.0,2021,39,100,0,1,0.0,0.0,11.0,136990913,248,73,53033031913.0
5286,36,28,0,98229.0,2021,39,100,0,1,0.0,0.0,40.0,233522355,384,74,53073000902.0
3349,30,230,0,98036.0,2024,8,19,0,1,0.0,0.0,32.0,278396828,309,72,53061051401.0
3201,20,300,0,98570.0,2024,13,101,0,1,0.0,0.0,20.0,270278732,462,20,53041971800.0
4196,10,85,0,99326.0,2025,39,97,0,1,0.0,0.0,9.0,277142533,100,5,53021020802.0
4120,16,27,0,98008.0,2019,39,97,0,0,220.0,0.0,48.0,477701556,252,73,53033023202.0
905,26,402,0,98374.0,2019,8,21,0,0,238.0,0.0,25.0,275612991,303,73,53053073122.0
5937,16,19,0,98042.0,2023,39,100,0,1,0.0,0.0,47.0,257672432,249,73,53033031601.0
4245,30,35,0,98021.0,2018,39,97,0,0,215.0,0.0,1.0,256442224,268,72,53061051937.0
4183,31,406,0,99208.0,2020,39,97,0,0,322.0,0.0,7.0,8014905,45,2,53063010507.0
5998,30,267,0,98043.0,2023,39,100,0,1,0.0,0.0,1.0,254058199,321,72,53061051200.0
6016,16,32,0,98010.0,2025,39,100,0,1,0.0,0.0,5.0,274068469,233,73,53033031603.0
6669,16,377,0,98144.0,2018,41,114,1,2,25.0,0.0,37.0,272796401,319,57,53033008900.0
12710,22,164,0,98546.0,2021,44,165,1,2,18.0,0.0,35.0,276183792,482,22,53045960403.0
7564,26,422,0,98465.0,2022,17,85,0,1,0.0,0.0,28.0,209807230,409,19,53053061002.0
5273,16,377,0,98112.0,2020,39,100,0,0,291.0,0.0,37.0,124636179,314,57,53033007700.0
12179,36,28,0,98226.0,2022,43,83,0,1,0.0,0.0,42.0,224098626,398,74,53073000803.0
11669,31,407,0,99216.0,2022,33,151,0,1,0.0,0.0,4.0,208590539,18,2,53063013101.0
4147,16,377,0,98178.0,2019,39,97,0,0,220.0,0.0,37.0,236521729,292,73,53033026102.0
6251,16,373,0,98074.0,2019,38,33,1,2,17.0,34995.0,45.0,228680567,235,73,53033032216.0
4243,16,35,0,98072.0,2024,39,97,0,1,0.0,0.0,1.0,269160727,259,73,53033021802.0
5016,26,402,0,98374.0,2020,39,99,0,0,293.0,0.0,2.0,267542082,303,73,53053073129.0
4520,30,411,0,98292.0,2016,39,98,0,0,210.0,0.0,10.0,3216664,358,31,53061053201.0
2247,29,462,0,98671.0,2023,43,83,0,1,0.0,0.0,14.0,240653185,348,45,53059950200.0
1766,14,212,0,98260.0,2024,7,93,0,1,0.0,0.0,10.0,262700637,370,72,53029972000.0
517,2,193,0,99336.0,2023,13,58,0,1,0.0,0.0,8.0,253278714,114,34,53005010901.0
7624,14,289,0,98277.0,2022,17,85,0,1,0.0,0.0,10.0,211257350,445,72,53029971000.0
6007,16,187,0,98029.0,2024,39,100,0,1,0.0,0.0,5.0,266774651,234,73,53033032221.0
438,30,243,0,98270.0,2022,13,51,1,0,38.0,0.0,38.0,202981187,264,72,53061052903.0
7335,33,298,0,98501.0,2023,17,91,0,1,0.0,0.0,22.0,225899369,492,72,53067010100.0
4215,26,207,0,98391.0,2020,39,97,0,0,322.0,0.0,31.0,230227525,263,73,53053070314.0
12174,31,62,0,99003.0,2021,43,83,0,1,0.0,0.0,4.0,255438487,28,24,53063010201.0
4204,30,35,0,98021.0,2025,39,97,0,1,0.0,0.0,1.0,276236852,268,72,53061051917.0
5276,16,373,0,98075.0,2021,39,100,0,1,0.0,0.0,41.0,172681407,240,73,53033032215.0
6058,30,243,0,98271.0,2023,39,100,0,1,0.0,0.0,38.0,241477904,262,72,53061053101.0
7629,14,168,0,98253.0,2023,17,85,0,1,0.0,0.0,10.0,255311038,420,72,53029971301.0
6007,30,269,0,98275.0,2024,39,100,0,1,0.0,0.0,21.0,268612977,308,72,53061042005.0
1530,16,350,0,98053.0,2024,15,74,0,1,0.0,0.0,45.0,269886326,238,73,53033032313.0
6028,26,118,0,98372.0,2025,39,100,0,1,0.0,0.0,31.0,275575345,306,73,53053073502.0
5277,31,406,0,99216.0,2020,39,100,0,0,291.0,0.0,4.0,126125947,18,2,53063011400.0
8305,33,298,0,98501.0,2022,20,53,0,1,0.0,0.0,22.0,198673632,492,72,53067010802.0
4105,16,194,0,98042.0,2022,39,97,0,1,0.0,0.0,47.0,196095364,249,73,53033031705.0
1962,36,28,0,98225.0,2016,31,92,0,0,84.0,0.0,42.0,247545112,387,74,53073000201.0
4203,26,112,0,98327.0,2024,39,97,0,1,0.0,0.0,28.0,272544380,439,73,53053072801.0
2137,16,351,0,98059.0,2023,43,83,0,1,0.0,0.0,5.0,249677487,260,73,53033025104.0
6127,33,298,0,98501.0,2019,29,109,1,2,22.0,0.0,22.0,234787584,492,72,53067011200.0
8251,16,109,0,98198.0,2024,20,53,0,1,0.0,0.0,30.0,272178364,329,73,53033030003.0
72,16,377,0,98109.0,2022,19,161,1,2,22.0,0.0,36.0,208066820,345,57,53033006702.0
1828,33,298,0,98501.0,2014,31,92,0,0,84.0,0.0,22.0,237761632,492,72,53067010700.0
6026,16,351,0,98058.0,2023,39,100,0,1,0.0,0.0,11.0,245633804,248,73,53033031911.0
2162,16,351,0,98057.0,2024,43,83,0,1,0.0,0.0,11.0,271859892,277,73,53033025704.0
4298,30,230,0,98037.0,2021,39,97,0,1,0.0,0.0,32.0,179354962,304,72,53061051802.0
843,16,477,0,98072.0,2023,8,21,0,1,0.0,0.0,45.0,252540865,259,73,53033032311.0
1978,16,377,0,98134.0,2016,31,92,0,0,84.0,0.0,37.0,203306204,332,57,53033009300.0
804,33,298,0,98501.0,2023,8,21,0,1,0.0,0.0,22.0,235249066,492,72,53067011200.0
12846,26,402,0,98374.0,2022,44,26,0,1,0.0,0.0,2.0,208384326,303,73,53053073129.0
9237,3,466,0,98801.0,2023,12,105,0,1,0.0,0.0,12.0,262617379,166,66,53007960700.0
4318,30,230,0,98087.0,2024,39,97,0,1,0.0,0.0,21.0,272728018,305,72,53061041703.0
6436,28,11,0,98221.0,2024,26,36,1,2,26.0,0.0,40.0,254918240,433,72,53057940401.0
12041,14,289,0,98277.0,2025,43,82,0,1,0.0,0.0,10.0,275936216,445,72,53029971000.0
12335,26,210,0,98498.0,2024,32,117,0,1,0.0,0.0,28.0,267269747,417,73,53053071902.0
2104,26,422,0,98406.0,2023,31,92,0,1,0.0,0.0,27.0,224186224,404,19,53053060700.0
5269,26,146,0,98333.0,2020,39,100,0,0,291.0,0.0,26.0,178944286,448,19,53053072410.0
6430,16,351,0,98058.0,2024,26,36,1,2,26.0,0.0,11.0,272061772,248,73,53033031906.0
1799,4,383,0,98382.0,2013,31,92,0,0,75.0,0.0,24.0,194162608,519,35,53009001902.0
5660,27,148,0,98250.0,2023,35,123,0,1,0.0,0.0,40.0,239846309,510,26,53055960301.0
2919,13,125,0,98541.0,2023,13,101,0,1,0.0,0.0,24.0,273445378,527,40,53027000502.0
6059,3,466,0,98801.0,2024,39,100,0,1,0.0,0.0,12.0,265799915,166,66,53007960801.0
686,26,422,0,98409.0,2023,13,58,0,1,0.0,0.0,29.0,261025145,389,19,53053062600.0
5684,16,351,0,98058.0,2023,35,123,0,1,0.0,0.0,11.0,235922396,248,73,53033031910.0
6022,30,230,0,98087.0,2023,39,100,0,1,0.0,0.0,21.0,236037672,305,72,53061051804.0
4200,16,198,0,98033.0,2021,39,97,0,1,0.0,0.0,45.0,139736789,280,73,53033022603.0
1114,30,267,0,98043.0,2015,8,159,1,0,38.0,0.0,1.0,149972441,321,72,53061051301.0
6336,16,351,0,98059.0,2018,16,29,1,0,47.0,0.0,5.0,271798817,260,73,53033031912.0
8260,37,290,0,99158.0,2024,20,53,0,1,0.0,0.0,9.0,261893222,21,0,53075000700.0
5922,30,269,0,98275.0,2024,39,100,0,1,0.0,0.0,21.0,269087367,308,72,53061042001.0
4205,16,194,0,98031.0,2018,39,97,0,0,215.0,0.0,47.0,286613008,265,73,53033029504.0
3113,30,395,0,98296.0,2021,13,101,0,1,0.0,0.0,1.0,153833578,258,72,53061052108.0
6615,16,27,0,98008.0,2024,41,114,1,0,39.0,0.0,48.0,273736228,252,73,53033023202.0
6081,26,341,0,98375.0,2022,39,100,0,1,0.0,0.0,2.0,190059271,317,19,53053073126.0
2119,16,377,0,98134.0,2023,31,92,0,1,0.0,0.0,37.0,260961557,332,57,53033009300.0
1927,26,159,0,98338.0,2019,31,92,0,0,150.0,0.0,2.0,263060122,310,19,53053073116.0
1087,30,15,0,98223.0,2012,8,159,1,0,35.0,0.0,39.0,124189278,255,31,53061053510.0
3125,26,422,0,98465.0,2021,13,101,0,1,0.0,0.0,28.0,186025549,409,19,53053061002.0
3609,16,198,0,98034.0,2023,27,47,0,1,0.0,0.0,45.0,258896382,285,73,53033021904.0
631,30,134,0,98201.0,2022,13,153,0,1,0.0,0.0,38.0,202825486,279,72,53061040700.0
5998,3,64,0,98816.0,2023,39,100,0,1,0.0,0.0,12.0,225940809,151,66,53007960303.0
7582,30,35,0,98021.0,2024,17,85,0,1,0.0,0.0,1.0,265639951,268,72,53061051916.0
4494,30,35,0,98021.0,2017,39,98,0,0,210.0,0.0,1.0,244987165,268,72,53061051918.0
